cache-misses,instructions,power
10778.49,8168377.16,3.31
11785.05,8208505.03,3.31
12531.85,8238277.32,3.31
12613.81,8240154.42,3.31
11706.90,8198220.91,3.31
10758.00,8154345.66,3.31
10053.97,8121793.06,3.31
9739.65,8108157.41,3.31
9619.95,8106553.13,3.31
9495.49,8104884.94,3.30
9403.15,8103647.26,3.30
10480.48,8169028.47,3.30
15479.67,8464336.79,3.30
20520.24,8762089.26,3.31
24321.33,8986623.92,3.31
25129.52,9018904.45,3.31
21638.89,8744005.18,3.31
17992.83,8456864.68,3.32
15287.68,8243824.95,3.32
13922.38,8153380.86,3.32
13007.61,8155867.74,3.32
12072.50,8158409.88,3.30
11367.35,8160326.90,3.30
11198.29,8165786.04,3.30
11815.36,8186743.74,3.30
12463.35,8208751.93,3.31
12954.57,8225435.56,3.31
13314.43,8245870.86,3.31
14041.88,8308051.75,3.31
14807.47,8373492.80,3.32
15400.18,8424156.83,3.32
15884.23,8455350.99,3.32
16996.11,8506211.74,3.32
18112.17,8557263.61,3.31
18967.81,8596403.37,3.31
18840.55,8592803.71,3.31
16782.05,8507547.89,3.31
15006.89,8434026.85,3.31
13494.71,8371397.82,3.31
12663.53,8340813.13,3.31
12172.97,8338526.95,3.31
11652.58,8336101.77,3.31
11266.48,8334302.45,3.31
11977.00,8383041.39,3.31
16193.30,8617900.66,3.31
20604.26,8863603.19,3.32
23930.56,9048887.07,3.32
24749.70,9091306.90,3.32
20617.00,8844959.61,3.32
16248.78,8584572.54,3.30
13007.84,8391382.13,3.30
11417.11,8298686.96,3.30
11235.42,8298332.11,3.30
11047.48,8297965.07,3.31
10905.76,8297688.29,3.31
10746.53,8292405.41,3.31
10318.85,8268066.34,3.31
9871.68,8242618.12,3.31
9534.47,8223427.65,3.31
9406.73,8215454.56,3.31
9592.62,8222566.87,3.31
9789.10,8230084.12,3.30
9937.26,8235752.86,3.30
11092.85,8320860.04,3.30
16745.13,8751367.07,3.30
22778.15,9210874.12,3.31
27254.27,9551798.71,3.31
28822.86,9631240.29,3.31
25343.32,9161730.31,3.31
21711.35,8671653.38,3.32
18912.95,8294053.11,3.32
18008.54,8178749.68,3.32
20143.40,8499896.23,3.32
22398.17,8839081.25,3.31
24098.49,9094860.11,3.31
24696.05,9191709.37,3.31
23246.01,9009365.97,3.31
21697.01,8814578.69,3.33
20528.91,8667689.91,3.33
19359.84,8566668.97,3.33
16491.21,8455722.07,3.33
13285.78,8331749.19,3.30
10945.31,8241229.32,3.30
9879.81,8201042.73,3.30
10846.11,8243820.29,3.30
11885.09,8289815.38,3.30
12668.58,8324500.20,3.30
12945.95,8335843.30,3.30
12045.90,8290800.41,3.30
11051.20,8241020.90,3.30
10297.16,8203284.83,3.30
9958.66,8187780.97,3.30
10302.11,8212715.93,3.30
10679.22,8240094.33,3.30
10959.01,8260407.33,3.30
11116.15,8270259.28,3.30
11133.31,8263025.74,3.30
11151.89,8255194.09,3.31
11165.91,8249288.26,3.31
11078.77,8241531.31,3.31
10532.62,8216608.97,3.31
9915.05,8188427.91,3.30
9464.14,8167851.26,3.30
10115.55,8209879.11,3.30
15144.62,8507764.09,3.30
20614.09,8831734.92,3.31
24738.60,9076040.79,3.31
26456.23,9175272.55,3.31
22264.87,8912281.95,3.31
17502.09,8613437.13,3.31
14024.50,8395232.98,3.31
11995.84,8274987.02,3.31
11843.65,8306419.76,3.31
11682.77,8339649.17,3.30
11559.43,8365125.05,3.30
11466.73,8373433.03,3.30
11356.36,8330747.14,3.30
11230.21,8281960.59,3.30
11138.10,8246338.66,3.30
11061.34,8224092.25,3.30
10928.89,8216341.77,3.30
10783.29,8207822.02,3.31
10671.11,8201257.63,3.31
10681.58,8200843.56,3.31
11128.49,8220923.41,3.31
11629.00,8243410.94,3.30
12000.35,8260095.23,3.30
12271.97,8273045.65,3.30
12565.57,8290710.57,3.30
12889.96,8310228.26,3.31
13134.59,8324946.52,3.31
14062.40,8379307.84,3.31
18761.86,8653184.03,3.31
24052.14,8961492.97,3.32
27977.19,9190238.31,3.32
29596.44,9283217.11,3.32
24763.30,8992999.43,3.32
19394.52,8670618.67,3.31
15345.94,8427511.87,3.31
12600.52,8269551.59,3.31
11641.90,8257424.21,3.31
10528.25,8243335.54,3.30
9715.10,8233048.57,3.30
9367.39,8234595.14,3.30
10410.80,8286233.29,3.30
11536.79,8341958.00,3.31
12400.04,8384680.27,3.31
12952.58,8410961.96,3.31
12863.45,8398919.47,3.31
12756.72,8384499.38,3.31
12680.00,8374134.93,3.31
12558.49,8364273.52,3.31
12075.73,8342699.52,3.31
11552.02,8319295.03,3.30
11150.50,8301351.58,3.30
10972.31,8296459.70,3.30
11596.82,8345843.98,3.30
12329.81,8403806.15,3.30
12865.01,8446127.73,3.30
13050.55,8462799.31,3.30
11939.01,8388584.55,3.30
10727.42,8307689.14,3.30
9798.53,8245669.33,3.30
10481.97,8281274.37,3.30
19943.09,8840718.75,3.30
30925.37,9490110.79,3.31
39073.52,9971917.79,3.31
43691.76,10228993.16,3.31
36670.97,9696457.75,3.31
28366.55,9066556.93,3.32
22303.00,8606629.35,3.32
17967.30,8296713.09,3.32
16031.04,8286416.24,3.32
13902.23,8275095.47,3.29
12270.15,8266416.21,3.29
11290.80,8269267.83,3.29
12518.58,8337336.05,3.29
13956.68,8417064.52,3.32
15046.85,8477503.84,3.32
15632.20,8508785.44,3.32
14580.07,8441892.11,3.32
13375.55,8365309.58,3.30
12486.96,8308814.27,3.30
11739.31,8264491.28,3.30
11165.62,8250573.09,3.30
10523.86,8235003.79,3.30
10031.85,8223067.32,3.30
9807.58,8219984.79,3.30
10845.33,8264196.39,3.30
12090.51,8317244.86,3.30
12999.69,8355978.67,3.30
14031.76,8407037.88,3.30
17124.25,8594326.19,3.30
20568.15,8802896.97,3.30
23208.47,8962801.22,3.30
24805.04,9060516.05,3.30
21992.96,8898954.10,3.30
18770.20,8713797.04,3.31
16339.93,8574170.40,3.31
17156.97,8619272.03,3.31
39631.24,9894633.29,3.31
66406.19,11414048.73,3.31
86703.34,12565863.66,3.31
98256.99,13219002.84,3.31
75273.12,11894174.11,3.31
48507.55,10351362.68,3.33
28323.69,9187931.10,3.33
13095.51,8311407.94,3.33
12709.87,8300560.95,3.33
12247.36,8287551.84,3.30
11904.21,8277899.91,3.30
11660.93,8271209.95,3.30
11817.99,8277043.01,3.30
12006.84,8284057.25,3.30
12146.96,8289261.36,3.30
12256.01,8292281.36,3.30
12273.65,8283911.82,3.30
12294.36,8274080.34,3.30
12309.98,8266666.44,3.30
12239.11,8257988.34,3.30
11436.36,8229210.47,3.30
10450.48,8193867.19,3.29
9730.63,8168060.98,3.29
9639.39,8174046.31,3.29
13757.83,8406140.55,3.29
18620.65,8680184.27,3.30
22287.69,8886840.19,3.30
24867.21,9029999.59,3.30
21940.18,8842581.38,3.30
18382.95,8614811.17,3.30
15743.71,8445820.36,3.30
13873.41,8321662.27,3.30
16128.74,8419764.19,3.30
18835.18,8537488.43,3.31
20876.10,8626264.08,3.31
22306.07,8691226.43,3.31
19369.13,8597284.12,3.31
15811.39,8483484.13,3.30
13171.76,8399051.87,3.30
11081.27,8334639.30,3.30
11438.31,8374085.13,3.30
11861.10,8420796.25,3.30
12172.99,8455255.28,3.30
12377.65,8479493.86,3.30
11683.79,8421550.68,3.30
10829.94,8350246.58,3.29
10196.44,8297343.54,3.29
9712.62,8256063.46,3.29
10054.22,8275413.29,3.29
10473.07,8299138.71,3.30
10788.92,8317030.02,3.30
11323.71,8346349.12,3.30
15002.83,8541419.63,3.30
19673.63,8789069.07,3.31
23084.04,8969892.47,3.31
25648.88,9103649.87,3.31
22429.10,8904871.48,3.31
18499.04,8662242.30,3.30
15535.39,8479276.03,3.30
12923.85,8320600.81,3.30
12010.77,8297940.39,3.30
10873.31,8269711.20,3.30
10029.38,8248766.96,3.30
9766.30,8256729.29,3.30
15184.10,8566708.94,3.30
21775.41,8943831.30,3.30
26745.90,9228218.65,3.30
30705.98,9448817.91,3.30
27076.29,9156408.53,3.30
22602.51,8795998.93,3.31
19228.85,8524214.64,3.31
16198.78,8286065.86,3.31
15012.87,8294042.64,3.31
13482.11,8304338.94,3.30
12364.41,8311856.86,3.30
11484.77,8322099.37,3.30
12782.23,8380372.13,3.30
14391.69,8452657.63,3.31
15631.76,8508353.02,3.31
16611.99,8553774.41,3.31
15435.78,8523140.31,3.31
13892.71,8482951.20,3.30
12766.02,8453606.76,3.30
11997.69,8438322.76,3.30
15778.31,8618887.30,3.30
20402.54,8839743.36,3.30
23889.67,9006290.55,3.30
26761.34,9141376.54,3.30
23108.41,8929848.10,3.30
18459.41,8660640.09,3.30
15010.16,8460905.12,3.30
11937.24,8283163.15,3.30
11941.24,8286723.48,3.30
11946.03,8290995.21,3.29
11949.70,8294270.20,3.29
11923.46,8295966.44,3.29
11321.71,8270699.20,3.29
10562.91,8238837.75,3.30
9990.70,8214811.08,3.30
9471.22,8192835.57,3.30
9723.02,8198968.10,3.30
10049.97,8206931.00,3.30
10292.54,8212838.96,3.30
10509.68,8218010.26,3.30
10265.44,8208628.62,3.30
9942.35,8196217.76,3.29
9706.45,8187155.86,3.29
9489.65,8178887.60,3.29
9445.82,8179134.13,3.29
9389.77,8179449.32,3.30
9348.20,8179683.17,3.30
9493.21,8189779.22,3.30
14181.15,8442619.33,3.30
20252.74,8770085.66,3.30
24757.47,9013044.55,3.30
28785.56,9229739.90,3.30
24920.57,9005853.25,3.30
19980.17,8719671.03,3.31
16254.62,8503861.48,3.31
12686.56,8297994.61,3.31
12212.82,8307730.95,3.31
11578.31,8320771.59,3.29
11115.02,8330293.33,3.29
10684.37,8338474.03,3.29
10832.08,8312807.61,3.29
11022.15,8279779.49,3.30
11165.49,8254873.04,3.30
11300.88,8230682.66,3.30
11112.16,8223343.34,3.30
10862.00,8213614.77,3.29
10676.40,8206396.79,3.29
10715.63,8215940.48,3.29
26616.75,9414867.28,3.29
47752.69,11008492.81,3.33
63434.19,12190860.13,3.33
78455.98,13323353.59,3.33
63181.80,12165452.25,3.33
43355.27,10662446.83,3.32
28404.12,9529032.90,3.32
13777.98,8420258.40,3.32
13180.02,8391655.23,3.32
11438.15,8320822.12,3.30
10498.94,8282629.25,3.30
9581.71,8245538.11,3.30
13396.60,8454637.73,3.30
18518.59,8735381.15,3.31
22401.39,8948202.78,3.31
26075.05,9149437.57,3.31
22656.25,8951184.81,3.31
18174.27,8691279.28,3.30
14794.42,8495284.95,3.30
11414.57,8299290.61,3.30
11486.78,8305593.05,3.30
11833.25,8333416.39,3.30
12020.00,8348412.61,3.30
12202.68,8363082.82,3.30
12188.89,8365976.58,3.30
12128.82,8376074.58,3.30
12096.21,8381557.81,3.30
12063.59,8387041.03,3.30
11885.37,8371840.68,3.30
11220.13,8314541.64,3.30
10850.49,8282703.15,3.30
10488.71,8251542.07,3.30
12645.95,8422412.73,3.30
20538.38,9047575.33,3.30
24862.75,9390110.08,3.30
29187.12,9732644.84,3.30
27731.76,9572227.41,3.30
21736.13,8926698.34,3.31
18464.65,8574468.56,3.31
15122.04,8214581.62,3.31
16287.85,8302189.16,3.31
20797.28,8647559.72,3.30
23277.96,8837550.58,3.30
25758.63,9027541.43,3.30
25032.37,8989932.97,3.30
21830.65,8813576.75,3.32
20076.64,8716963.26,3.32
18284.51,8618249.47,3.32
17344.82,8569577.79,3.32
14041.34,8399165.42,3.30
12216.19,8305013.84,3.30
10391.04,8210862.27,3.30
10354.17,8210750.49,3.30
10640.64,8232534.73,3.30
10796.38,8244377.72,3.30
10952.12,8256220.71,3.30
10800.15,8248347.91,3.30
10200.54,8216654.54,3.30
9868.16,8199086.09,3.30
9535.77,8181517.64,3.30
9801.78,8193367.74,3.30
10932.86,8244527.58,3.30
11557.06,8272760.52,3.30
12181.26,8300993.46,3.30
12626.41,8318784.96,3.30
14181.90,8379947.66,3.30
15041.86,8413761.93,3.30
15883.13,8446841.11,3.30
15337.24,8422444.61,3.30
12750.24,8308812.07,3.30
11326.26,8246264.37,3.30
9902.28,8183716.67,3.30
11575.65,8285044.06,3.30
18800.82,8713995.91,3.30
22760.85,8949099.56,3.30
26720.89,9184203.22,3.30
25390.26,9099141.26,3.30
19100.43,8702275.28,3.30
15660.45,8485224.61,3.30
12067.58,8258527.25,3.30
11781.24,8242226.07,3.30
12107.06,8269865.56,3.30
12288.52,8285258.81,3.30
12469.97,8300652.06,3.30
12417.87,8299982.72,3.30
12127.16,8290438.38,3.30
11964.99,8285114.21,3.30
11802.82,8279790.03,3.30
11658.52,8269365.18,3.30
11150.39,8229650.92,3.30
10866.48,8207461.53,3.30
10582.57,8185272.14,3.30
10450.97,8179985.97,3.30
10056.09,8169470.43,3.30
9835.11,8163585.75,3.30
9614.13,8157701.08,3.30
9553.82,8157047.73,3.30
9422.26,8157439.14,3.30
9348.52,8157658.51,3.30
9274.78,8157877.89,3.30
12080.14,8297514.36,3.30
23644.92,8871031.07,3.32
30277.72,9199962.35,3.32
36769.39,9521895.09,3.32
35242.10,9449727.12,3.32
26044.51,9007923.91,3.30
20839.20,8757888.77,3.30
15520.74,8502418.09,3.30
14317.19,8448398.90,3.30
12114.41,8357896.38,3.30
10864.90,8306559.30,3.30
9615.38,8255222.23,3.30
9722.67,8270413.74,3.30
10977.15,8367097.77,3.30
11685.56,8421695.53,3.30
12393.97,8476293.29,3.30
12237.79,8462427.00,3.30
11119.04,8368599.54,3.30
10478.40,8314870.43,3.30
