L1-dcache-loads,L1-dcache-stores,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,r110,r13C,r1A2,r1C2,power
61764617.25,62603406.87,7896229.45,518909.16,1544526.55,65429528.06,275447097.70,128347608.30,519930.64,0.00,0.00,1829837.20,3.91
61961016.03,62424421.60,7790961.73,499117.11,1545191.10,63944740.81,267977146.74,126801541.33,500169.63,0.00,0.00,1803898.59,3.91
62096829.87,62300649.56,7718166.92,485430.49,1545650.65,62917979.52,262811520.18,125732403.84,486504.47,0.00,0.00,1785961.50,3.91
62229754.06,62179510.97,7646920.93,472035.08,1546100.42,61913064.22,257755800.58,124686013.95,473130.07,0.00,0.00,1768406.05,3.91
62195486.47,62070968.52,7607872.25,466449.04,1545882.40,61545211.40,256274806.90,124284546.20,470429.77,0.00,0.00,1765175.76,3.90
61934641.15,61879635.63,7571436.26,464987.99,1544686.48,61592798.38,257648976.29,124277514.23,477802.36,0.00,0.00,1775817.49,3.90
61751124.85,61745024.42,7545801.92,463960.09,1543845.10,61626277.94,258615765.67,124272566.93,482989.31,0.00,0.00,1783304.43,3.90
61575255.06,61616022.01,7521235.67,462975.01,1543038.77,61658362.51,259542272.15,124267825.77,487960.13,0.00,0.00,1790479.41,3.90
61897601.55,62084063.88,7535405.74,465033.20,1547985.45,61744553.67,259793140.73,124835483.17,491103.72,0.00,0.00,1796194.42,3.91
63115072.49,63704714.61,7608523.09,472646.31,1564465.40,61977994.73,259502731.43,126624445.11,495193.40,0.00,0.00,1805796.95,3.91
63945030.88,64809523.46,7658367.69,477836.22,1575699.90,62137133.13,259304757.39,127843992.87,497981.36,0.00,0.00,1812343.07,3.91
64774989.26,65914332.31,7708212.29,483026.13,1586934.40,62296271.52,259106783.36,129063540.64,500769.33,0.00,0.00,1818889.18,3.91
64864844.18,65981478.09,7718614.29,483231.55,1587562.47,62279634.32,258728116.10,129079342.59,498239.08,0.00,0.00,1818623.36,3.95
63960196.41,64608322.07,7680400.61,476426.87,1573423.08,61997135.79,257793721.27,127375814.92,486081.77,0.00,0.00,1808350.46,3.95
63336521.47,63661651.95,7654055.65,471735.64,1563675.21,61802377.93,257149538.35,126201382.65,477700.37,0.00,0.00,1801268.19,3.95
62712846.52,62714981.83,7627710.69,467044.41,1553927.34,61607620.08,256505355.44,125026950.38,469318.97,0.00,0.00,1794185.93,3.95
62323145.39,62189713.39,7602198.74,464850.19,1548748.80,61533266.36,256374652.41,124434948.42,467307.88,0.00,0.00,1788534.04,3.91
62025245.93,61956542.78,7559698.69,465045.85,1547108.61,61596723.75,256965440.77,124342828.09,473968.11,0.00,0.00,1781096.74,3.91
61812951.18,61790376.32,7529411.51,465185.28,1545939.75,61641945.96,257386459.56,124277179.54,478714.45,0.00,0.00,1775796.63,3.91
61605173.34,61627745.32,7499768.73,465321.75,1544795.75,61686205.99,257798520.50,124212927.78,483359.80,0.00,0.00,1770609.28,3.91
61511158.90,61553663.67,7514426.36,467403.44,1543061.83,61765930.44,258067553.14,124051572.89,484399.01,0.00,0.00,1769409.72,3.90
61539641.31,61574274.03,7613931.87,474252.75,1539083.11,61962842.60,258291865.77,123610605.22,480148.92,0.00,0.00,1774022.72,3.90
61559746.81,61588822.71,7684172.01,479087.62,1536274.56,62101841.32,258450206.27,123299329.66,477148.82,0.00,0.00,1777279.00,3.90
61579852.31,61603371.40,7754412.15,483922.49,1533466.02,62240840.05,258608546.77,122988054.11,474148.71,0.00,0.00,1780535.28,3.90
61668979.70,61678833.78,7792484.43,488342.66,1534534.81,62293826.14,258796433.12,122958624.90,473310.92,0.00,0.00,1781397.50,3.92
61946394.33,61918516.24,7791356.98,494653.86,1543779.07,62212226.90,259156237.14,123458146.00,476157.95,0.00,0.00,1778140.13,3.92
62141430.33,62087024.71,7790564.33,499090.94,1550278.24,62154858.66,259409196.92,123809333.70,478159.56,0.00,0.00,1775850.04,3.92
62336466.34,62255533.17,7789771.67,503528.03,1556777.41,62097490.41,259662156.69,124160521.39,480161.16,0.00,0.00,1773559.95,3.92
62362218.36,62273601.83,7761865.77,502079.25,1558698.47,62031039.95,259488296.88,124337591.69,481650.26,0.00,0.00,1772340.48,3.91
62062353.20,61999448.92,7662848.06,487921.50,1552538.40,61906968.55,258352106.45,124268881.25,482988.85,0.00,0.00,1772554.95,3.91
61845657.68,61801334.18,7591293.58,477690.50,1548086.88,61817309.19,257531046.14,124219228.11,483956.16,0.00,0.00,1772709.93,3.91
61628962.15,61603219.43,7519739.10,467459.50,1543635.35,61727649.82,256709985.83,124169574.97,484923.48,0.00,0.00,1772864.91,3.91
61505295.22,61494000.25,7503997.49,463718.80,1540785.81,61731619.24,256424239.15,124041351.34,484730.75,0.00,0.00,1773752.88,3.90
61540448.45,61540680.64,7610538.51,473315.73,1540338.69,61954753.89,257249087.74,123671526.10,481756.28,0.00,0.00,1776752.39,3.90
61565759.22,61574291.11,7687249.41,480225.64,1540016.76,62115413.69,257842989.28,123405247.20,479614.63,0.00,0.00,1778912.08,3.90
61591069.99,61607901.59,7763960.30,487135.56,1539694.82,62276073.49,258436890.81,123138968.31,477472.98,0.00,0.00,1781071.77,3.90
61673043.22,61683334.93,7795987.79,490826.63,1540096.94,62306440.13,258555670.92,123079125.49,475487.49,0.00,0.00,1781659.90,3.91
61927710.98,61892916.15,7735094.55,488443.38,1542416.95,62037652.09,257587167.58,123488012.74,472988.25,0.00,0.00,1778738.98,3.91
62116194.51,62048030.44,7690026.52,486679.50,1544134.03,61838717.91,256870363.32,123790636.51,471138.52,0.00,0.00,1776577.16,3.91
62304678.04,62203144.74,7644958.50,484915.61,1545851.11,61639783.73,256153559.07,124093260.27,469288.80,0.00,0.00,1774415.35,3.91
62363347.87,62292356.89,7614868.61,487052.01,1547116.48,61787858.94,257275751.97,124299907.98,474990.30,0.00,0.00,1778726.01,3.91
62083533.56,62227844.16,7616725.97,500546.61,1547527.47,62933677.63,263788398.10,124306063.88,503159.20,0.00,0.00,1802118.80,3.91
61877292.88,62180294.23,7618094.96,510492.97,1547830.40,63778217.82,268588626.47,124310601.16,523921.45,0.00,0.00,1819360.74,3.91
61671052.21,62132744.30,7619463.95,520439.34,1548133.33,64622758.02,273388854.84,124315138.44,544683.69,0.00,0.00,1836602.69,3.91
61536801.98,62072732.39,7615977.09,525436.10,1547938.44,65025295.92,275490754.33,124205956.83,553710.89,0.00,0.00,1843096.15,3.95
61569703.54,61958068.31,7597341.19,517632.84,1546240.74,64271291.80,270422393.67,123733499.01,531519.35,0.00,0.00,1820447.16,3.95
61594250.50,61872520.57,7583437.45,511811.04,1544974.13,63708749.93,266641028.29,123381011.15,514962.85,0.00,0.00,1803549.36,3.95
61618797.46,61786972.83,7569533.71,505989.25,1543707.52,63146208.06,262859662.91,123028523.28,498406.34,0.00,0.00,1786651.57,3.95
61701357.18,61767263.84,7566792.71,511273.20,1545911.10,63098890.81,262976625.76,123474364.93,498482.85,0.00,0.00,1783746.09,3.91
61981453.23,61949996.59,7598490.18,552355.70,1559406.52,64656290.32,275326371.43,126506215.06,550671.97,0.00,0.00,1824110.31,3.91
62196771.11,62090468.51,7622856.93,583936.99,1569780.84,65853508.02,284819975.35,128836885.26,590791.25,0.00,0.00,1855139.45,3.91
62412088.99,62230940.42,7647223.68,615518.29,1580155.16,67050725.71,294313579.26,131167555.46,630910.53,0.00,0.00,1886168.59,3.91
62596305.57,62328154.68,7651064.12,628861.90,1586602.15,67585647.10,298875033.12,132538811.17,649909.25,0.00,0.00,1902164.03,4.01
62672770.95,62271062.31,7580503.39,576377.12,1578973.31,65731435.24,285660639.44,130465775.30,592772.98,0.00,0.00,1864035.29,4.01
62732819.76,62226227.26,7525091.54,535160.45,1572982.34,64275309.26,275283280.64,128837805.26,547903.45,0.00,0.00,1834092.51,4.01
62792868.58,62181392.20,7469679.70,493943.77,1566991.36,62819183.29,264905921.84,127209835.22,503033.92,0.00,0.00,1804149.73,4.01
62762758.82,62109754.99,7430056.05,461495.30,1561038.22,61669188.15,256487771.40,125663449.82,466493.12,0.00,0.00,1778808.36,3.91
62384106.57,61947658.74,7460889.43,470367.65,1556483.30,61965445.24,257547585.12,124762694.49,470402.18,0.00,0.00,1776895.97,3.91
62085573.49,61819860.51,7485198.77,477362.69,1552892.16,62199017.18,258383152.43,124052530.33,473484.11,0.00,0.00,1775388.22,3.91
61787040.42,61692062.27,7509508.10,484357.73,1549301.02,62432589.11,259218719.74,123342366.17,476566.05,0.00,0.00,1773880.48,3.91
61822718.09,61858287.51,7576853.84,491582.73,1551384.16,62601553.02,259840775.78,123086144.43,480892.79,0.00,0.00,1788772.99,3.91
63298205.12,63265352.97,7817579.18,498418.56,1577629.50,62458479.77,259419434.55,124843932.42,489778.58,0.00,0.00,1871800.88,3.91
64486460.06,64398505.93,8011442.68,503923.67,1598765.67,62343258.49,259080115.54,126259532.99,496934.58,0.00,0.00,1938665.79,3.91
65674715.00,65531658.88,8205306.17,509428.77,1619901.84,62228037.21,258740796.53,127675133.55,504090.58,0.00,0.00,2005530.69,3.91
66489861.19,66271379.61,8329651.71,511487.77,1633538.05,62093088.11,258298664.36,128700721.61,507928.35,0.00,0.00,2050555.00,3.95
65191614.87,64837011.72,8072732.83,496511.27,1605941.02,61927259.59,257576988.12,127438365.94,494520.23,0.00,0.00,1973090.55,3.95
64142176.35,63677539.23,7865052.23,484405.00,1583632.94,61793211.97,256993620.51,126417939.67,483681.77,0.00,0.00,1910472.09,3.95
63092737.84,62518066.73,7657371.63,472298.74,1561324.86,61659164.35,256410252.91,125397513.40,472843.31,0.00,0.00,1847853.63,3.95
62113205.73,61474287.71,7471549.24,462301.52,1541130.29,61591267.24,256083276.81,124402973.01,464147.66,0.00,0.00,1790487.04,3.91
61942189.25,61506475.29,7483844.41,467818.90,1541103.22,61898452.54,257239047.95,123994672.90,470551.36,0.00,0.00,1786496.68,3.91
61800914.05,61533065.17,7494001.34,472376.76,1541080.85,62152215.61,258193820.29,123657379.78,475841.40,0.00,0.00,1783200.27,3.91
61656567.65,61560233.09,7504379.07,477033.71,1541058.00,62411495.27,259169348.55,123312754.21,481246.44,0.00,0.00,1779832.21,3.91
61652788.58,61711797.19,7534138.20,482291.40,1542450.77,62710299.88,260354496.82,123139595.77,486438.13,0.00,0.00,1778876.13,3.92
62411344.78,62457250.28,7653224.48,488058.09,1550775.05,63067154.01,262055778.46,123984206.45,487769.59,0.00,0.00,1791465.47,3.92
63041070.40,63076098.19,7752085.55,492845.39,1557685.56,63363401.26,263468120.28,124685371.35,488874.91,0.00,0.00,1801916.67,3.92
63670796.03,63694946.10,7850946.62,497632.69,1564596.08,63659648.52,264880462.10,125386536.25,489980.24,0.00,0.00,1812367.88,3.92
64295518.91,64306304.90,7944898.35,501782.51,1571596.07,63912392.34,266116421.00,126099925.97,490484.10,0.00,0.00,1822510.09,3.92
63748005.93,63744294.91,7820546.63,492038.85,1566932.03,63271682.23,263350667.15,125655986.89,484004.70,0.00,0.00,1811319.31,3.92
63238048.83,63220835.20,7704724.63,482963.53,1562587.91,62674920.72,260774626.26,125242499.18,477969.75,0.00,0.00,1800896.14,3.92
62759964.05,62730091.72,7596141.51,474455.43,1558515.30,62115456.80,258359587.93,124854854.45,472311.98,0.00,0.00,1791124.42,3.92
62197926.29,62153098.82,7467102.47,468002.13,1554246.98,61516097.18,256243242.39,124530492.72,469756.04,0.00,0.00,1781032.33,3.91
62017591.59,61967201.87,7411278.02,502792.53,1558272.78,61929830.86,263071539.24,125790765.96,511473.35,0.00,0.00,1792289.55,3.91
61857577.19,61802251.97,7361743.91,533662.71,1561844.95,62296944.62,269130416.98,126909030.40,548489.91,0.00,0.00,1802278.30,3.91
61697562.78,61637302.07,7312209.81,564532.89,1565417.12,62664058.39,275189294.71,128027294.83,585506.47,0.00,0.00,1812267.05,3.91
61519156.57,61477166.03,7272952.88,598144.59,1568896.14,63084159.75,281744201.19,129165833.98,624933.29,0.00,0.00,1822927.41,3.96
61580845.60,61804495.22,7469226.89,577294.39,1561930.60,63062357.18,277185472.88,127533715.59,590201.18,0.00,0.00,1813790.53,3.96
61636974.07,62102319.38,7647809.02,558323.60,1555592.93,63042519.87,273037662.38,126048714.21,558599.78,0.00,0.00,1805477.23,3.96
61693102.53,62400143.55,7826391.15,539352.81,1549255.26,63022682.56,268889851.89,124563712.84,526998.38,0.00,0.00,1797163.93,3.96
61769425.72,62743971.02,8031156.37,516094.26,1541993.03,62975290.78,263855954.83,122831342.70,489311.88,0.00,0.00,1787197.33,3.91
61918148.95,62612658.84,7931323.00,504026.62,1545605.99,62615412.58,261991071.91,123215326.12,485125.61,0.00,0.00,1785305.77,3.91
62060009.78,62487405.68,7836096.15,492515.80,1549052.24,62272139.93,260212238.64,123581591.73,481132.50,0.00,0.00,1783501.49,3.91
62201870.61,62362152.52,7740869.30,481004.98,1552498.49,61928867.27,258433405.38,123947857.34,477139.39,0.00,0.00,1781697.21,3.91
62355907.01,62206737.97,7627302.12,467490.82,1556325.13,61534030.21,256444194.28,124371644.56,472691.79,0.00,0.00,1779515.89,3.91
62160750.72,62062226.73,7592359.70,466753.44,1552964.97,61645526.00,257949484.24,124293538.86,476360.71,0.00,0.00,1778371.52,3.91
61977551.41,61926569.52,7559558.16,466061.23,1549810.68,61750190.58,259362546.92,124220218.61,479804.85,0.00,0.00,1777297.27,3.91
61790369.52,61787963.23,7526043.55,465353.98,1546587.82,61857130.48,260806328.35,124145304.44,483323.85,0.00,0.00,1776199.66,3.91
61565579.68,61631369.04,7489073.68,464713.47,1542720.76,61990049.91,262501579.22,124044094.42,487401.45,0.00,0.00,1774904.54,3.91
61574938.96,61852082.31,7561828.10,469276.57,1542954.06,62082127.07,261592283.57,123804051.71,484007.23,0.00,0.00,1775458.24,3.91
61583866.55,62062615.54,7631226.84,473629.22,1543176.60,62169957.32,260724927.69,123575080.58,480769.57,0.00,0.00,1775986.40,3.91
61592794.15,62273148.77,7700625.58,477981.86,1543399.14,62257787.58,259857571.81,123346109.44,477531.91,0.00,0.00,1776514.56,3.91
61624597.79,62557620.90,7792328.73,483738.99,1543993.71,62378157.46,258788527.87,123054869.31,473474.25,0.00,0.00,1778835.19,3.91
62623850.27,63247213.32,7918009.26,491895.35,1559162.81,62749071.09,261005070.35,123196499.31,478449.29,0.00,0.00,1859528.27,3.91
63602766.96,63922771.85,8041132.08,499885.72,1574023.20,63112436.25,263176503.96,123335247.00,483323.09,0.00,0.00,1938579.18,3.91
64581683.64,64598330.37,8164254.89,507876.10,1588883.59,63475801.42,265347937.57,123473994.68,488196.89,0.00,0.00,2017630.08,3.91
65888381.22,65499202.06,8328341.47,518527.91,1608716.79,63960136.27,268247939.44,123660432.43,494721.02,0.00,0.00,2123159.64,3.95
64886166.67,64599466.34,8140935.03,507064.13,1592788.02,63424738.96,266371480.80,123806014.35,494026.26,0.00,0.00,2044380.17,3.95
63801468.02,63625680.70,7938104.69,494656.85,1575548.28,62845277.47,264340586.14,123963577.94,493274.31,0.00,0.00,1959117.01,3.95
62803545.26,62729797.91,7751500.77,483242.16,1559687.72,62312172.90,262472163.06,124108536.44,492582.52,0.00,0.00,1880674.90,3.95
61523600.84,61580730.86,7512160.97,468601.58,1539344.83,61628408.33,260075707.36,124294461.48,491695.22,0.00,0.00,1780064.37,3.91
61536275.32,61642905.17,7538961.85,470999.86,1539748.45,61720808.51,259934089.75,124146126.80,490012.25,0.00,0.00,1779073.67,3.91
61583994.34,61838458.89,7621334.58,478320.10,1541114.71,62003739.11,259526326.97,123698772.48,484959.20,0.00,0.00,1776850.93,3.91
61615841.04,61968967.44,7676308.45,483205.48,1542026.53,62192561.21,259254194.43,123400217.36,481586.89,0.00,0.00,1775367.52,3.91
61658072.53,62142033.13,7749208.59,489683.92,1543235.67,62442955.73,258893323.01,123004307.30,477114.93,0.00,0.00,1773400.38,3.91
61824466.09,62247933.48,7735094.56,488515.12,1546254.19,62356349.39,258522396.63,123302520.71,475839.29,0.00,0.00,1775667.57,3.91
62338798.06,62554740.50,7680722.80,483950.50,1555522.35,62050379.93,257413313.12,124290567.13,472479.00,0.00,0.00,1783032.78,3.91
62688633.92,62763423.04,7643740.48,480845.76,1561826.32,61842267.08,256658941.97,124962611.85,470193.41,0.00,0.00,1788042.40,3.91
63167756.96,63049227.39,7593090.77,476593.61,1570460.03,61557242.95,255625781.49,125883020.92,467063.14,0.00,0.00,1794903.42,3.92
63012932.91,62905326.78,7579076.20,474789.03,1568519.27,61554762.17,255649040.20,125754852.74,469007.77,0.00,0.00,1792712.15,3.92
62445907.38,62404526.07,7543203.11,469796.75,1560979.55,61593786.96,255892209.32,125199359.89,475655.12,0.00,0.00,1784673.77,3.92
62058676.95,62062521.58,7518704.83,466387.44,1555830.56,61620437.60,256058273.24,124820005.30,480194.69,0.00,0.00,1779184.24,3.92
61545175.73,61608993.89,7486217.99,461866.41,1549002.55,61655778.66,256278488.44,124316948.13,486214.57,0.00,0.00,1771904.64,3.91
61569371.12,61567716.62,7487872.49,475048.71,1551471.87,61746485.96,257086839.88,124697518.11,498488.43,0.00,0.00,1782945.52,3.91
61810164.16,61574294.87,7503513.53,519834.29,1561738.73,62033795.40,259676977.98,126107412.87,536976.53,0.00,0.00,1821552.36,3.91
61977762.07,61578873.49,7514400.08,551006.17,1568884.72,62233769.88,261479778.19,127088734.51,563765.21,0.00,0.00,1848423.67,3.91
62207298.33,61585144.21,7529309.92,593698.08,1578671.62,62507647.97,263948830.66,128432718.50,600454.04,0.00,0.00,1885225.69,3.95
62256000.27,61662667.93,7540416.31,586256.66,1576515.06,62434410.75,263353178.72,128162624.87,590209.75,0.00,0.00,1879387.69,3.95
62341234.03,61917835.34,7572310.40,547357.37,1566102.17,62100247.97,260554994.57,126819137.45,544006.95,0.00,0.00,1847769.02,3.95
62400782.52,62096107.83,7594593.18,520180.41,1558827.21,61866785.44,258600045.70,125880511.16,511727.41,0.00,0.00,1825678.67,3.95
62479748.99,62332512.65,7624142.08,484141.40,1549179.98,61557193.82,256007613.50,124635811.08,468921.93,0.00,0.00,1796384.94,3.91
62394581.33,62281394.03,7616520.21,477575.37,1547979.73,61523058.27,255731141.48,124443432.79,465755.89,0.00,0.00,1790352.86,3.91
62053587.48,61980053.80,7574504.98,472832.94,1548677.64,61560920.91,256081262.12,124401045.50,476474.78,0.00,0.00,1784045.02,3.91
61814403.96,61768684.54,7545034.21,469506.45,1549167.17,61587478.92,256326847.47,124371313.75,483993.34,0.00,0.00,1779620.52,3.91
61492026.16,61483795.53,7505312.73,465022.93,1549826.97,61623274.50,256657853.80,124331240.53,494127.05,0.00,0.00,1773657.05,3.91
61461931.19,61455626.10,7522186.15,467142.32,1548317.71,61713621.18,256949755.72,124184842.59,494235.59,0.00,0.00,1773813.04,3.91
61526078.28,61506792.77,7602273.29,476935.49,1542677.15,62011641.46,257799272.42,123692491.80,489282.02,0.00,0.00,1777499.25,3.91
61571935.18,61543370.35,7659525.27,483936.35,1538644.87,62224687.56,258406567.40,123340524.43,485740.86,0.00,0.00,1780134.41,3.91
61633742.31,61592670.56,7736690.98,493372.29,1533210.06,62511836.66,259225095.42,122866133.63,480967.99,0.00,0.00,1783686.16,3.90
61734825.77,61676200.69,7740838.34,493401.13,1534288.32,62524678.45,259223015.59,122811817.32,477994.83,0.00,0.00,1784056.51,3.90
62061424.45,61947210.72,7706874.95,487517.04,1541639.72,62388915.74,258696014.39,122916314.40,470263.98,0.00,0.00,1783142.75,3.90
62297778.35,62143336.07,7682296.22,483258.82,1546959.81,62290666.58,258314632.58,122991937.16,464669.30,0.00,0.00,1782481.48,3.90
62611204.17,62403415.33,7649702.70,477612.06,1554014.71,62160379.64,257808887.15,123092219.51,457250.26,0.00,0.00,1781604.57,3.90
62387623.85,62238299.65,7902265.49,479460.86,1553939.11,61857962.67,259598370.74,123188130.63,458477.01,0.00,0.00,1801585.40,3.90
61270111.01,61388995.09,8894847.25,491265.63,1547729.23,60811552.44,266861752.32,123470513.06,469391.93,0.00,0.00,1878682.69,3.90
60427071.30,60748288.85,9643640.28,500171.03,1543044.56,60022151.78,272341169.51,123683539.34,477626.02,0.00,0.00,1936844.07,3.90
59314976.37,59903101.88,10631409.81,511918.58,1536864.78,58980814.74,279569336.86,123964552.73,488488.01,0.00,0.00,2013567.58,3.96
57914828.05,58509875.00,11167350.48,500703.30,1507998.30,57704617.15,279514731.76,127401592.72,477703.31,0.00,0.00,2004048.70,3.96
53465922.25,53856534.09,12383409.14,447175.97,1401769.71,53673545.50,273042789.77,140443825.76,426607.39,0.00,0.00,1900798.02,3.96
50167963.41,50407028.18,13284869.32,407496.33,1323022.81,50685325.69,268245161.03,150111989.08,388730.15,0.00,0.00,1824258.64,3.96
45794583.20,45832683.40,14480283.90,354877.69,1218597.57,46722686.38,261883088.13,162932814.35,338501.64,0.00,0.00,1722760.76,3.88
